Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
1,1714055360459,25/04/2024 14:29:20,1714058960459,1,25/04/2024 16:29:20,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1714055370548,25/04/2024 14:29:30,1714058970548,1,25/04/2024 16:29:30,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,10107.70000000596,10099.8,10107.70000000596,10107.70000000596,10099.8,10107.70000000596,0,10107.70000000596,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1714055370558,25/04/2024 14:29:30,1714058970558,1,25/04/2024 16:29:30,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,6249.900000000001,10099.8,10116.5,6249.900000000001,10099.8,10116.5,1,6249.900000000001,3866.5999999999995,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1714055376954,25/04/2024 14:29:36,1714058976954,1,25/04/2024 16:29:36,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,6414.700000017881,6399.9000000000015,6414.700000017881,6414.700000017881,6399.9000000000015,6414.700000017881,0,6414.700000017881,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1714055376954,25/04/2024 14:29:36,1714058976954,1,25/04/2024 16:29:36,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,4216.700000000001,6399.9000000000015,6415.4000000059605,4216.700000000001,6399.9000000000015,6415.4000000059605,1,4216.700000000001,2198.7000000059597,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1714055386109,25/04/2024 14:29:46,1714058986109,1,25/04/2024 16:29:46,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,9170.599999999999,9166.5,9170.599999999999,9170.599999999999,9166.5,9170.599999999999,1,9170.599999999999,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1714055391931,25/04/2024 14:29:51,1714058991931,1,25/04/2024 16:29:51,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_DAIN.png,5816.499999999996,5799.899999999998,5816.499999999996,5816.499999999996,5799.899999999998,5816.499999999996,1,5816.499999999996,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,DAIN,04_HUFFLEPUFF_DAIN.png,HOAT,04_HUFFLEPUFF_HOAT.png,HOAT,04_HUFFLEPUFF_HOAT.png,,1,1
8,1714055396902,25/04/2024 14:29:56,1714058996902,1,25/04/2024 16:29:56,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,2,Testing01,Testing,hvzr65,1,response,18_CEILING_HOAT.png,4995.000000011922,4983.200000000001,4995.000000011922,4995.000000011922,4983.200000000001,4995.000000011922,1,4995.000000011922,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_HOAT.png,HOAT,,,,,,HOAT,18_CEILING_HOAT.png,MELK,18_CEILING_MELK.png,MELK,18_CEILING_MELK.png,,2,2
9,1714055399325,25/04/2024 14:29:59,1714058999325,1,25/04/2024 16:29:59,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,3,Testing01,Testing,hvzr65,1,response,01_LOCKET_DAIN.png,2436.0999999940395,2433.4000000000015,2436.0999999940395,2436.0999999940395,2433.4000000000015,2436.0999999940395,1,2436.0999999940395,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_DAIN.png,DAIN,,,,,,MELK,01_LOCKET_MELK.png,DAIN,01_LOCKET_DAIN.png,MELK,01_LOCKET_MELK.png,,3,3
10,1714055403225,25/04/2024 14:30:03,1714059003225,1,25/04/2024 16:30:03,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,4,Testing01,Testing,hvzr65,1,response,12_TOAD_HOAT.png,3902.4000000119195,3899.9000000000015,3902.4000000119195,3902.4000000119195,3899.9000000000015,3902.4000000119195,1,3902.4000000119195,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,22,HDM_22,12_TOAD,,ASK,.png,12_TOAD_ASK.png,12_TOAD_HOAT.png,HOAT,,,,,,DAIN,12_TOAD_DAIN.png,HOAT,12_TOAD_HOAT.png,DAIN,12_TOAD_DAIN.png,,4,4
11,1714055406358,25/04/2024 14:30:06,1714059006358,1,25/04/2024 16:30:06,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,5,Testing01,Testing,hvzr65,1,response,08_SLUGHORN_MELK.png,3135.6000000059576,3133.199999999997,3135.6000000059576,3135.6000000059576,3133.199999999997,3135.6000000059576,1,3135.6000000059576,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,21,HDM_21,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,08_SLUGHORN_MELK.png,MELK,,,,,,HOAT,08_SLUGHORN_HOAT.png,MELK,08_SLUGHORN_MELK.png,HOAT,08_SLUGHORN_HOAT.png,,5,5
12,1714055409127,25/04/2024 14:30:09,1714059009127,1,25/04/2024 16:30:09,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,6,Testing01,Testing,hvzr65,1,response,14_TOPMARK_MELK.png,2771,2766.5999999999985,2771,2771,2766.5999999999985,2771,1,2771,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_MELK.png,MELK,,,,,,MELK,14_TOPMARK_MELK.png,DAIN,14_TOPMARK_DAIN.png,DAIN,14_TOPMARK_DAIN.png,,6,6
13,1714055411349,25/04/2024 14:30:11,1714059011349,1,25/04/2024 16:30:11,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,7,Testing01,Testing,hvzr65,1,response,02_SNITCH_MELK.png,2226.999999994041,2216.5999999999985,2226.999999994041,2226.999999994041,2216.5999999999985,2226.999999994041,1,2226.999999994041,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_MELK.png,MELK,,,,,,HOAT,02_SNITCH_HOAT.png,MELK,02_SNITCH_MELK.png,HOAT,02_SNITCH_HOAT.png,,7,7
14,1714055417371,25/04/2024 14:30:17,1714059017371,1,25/04/2024 16:30:17,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,8,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_MELK.png,6032.399999994042,6016.600000000006,6032.399999994042,6032.399999994042,6016.600000000006,6032.399999994042,1,6032.399999994042,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_MELK.png,MELK,,,,,,MELK,05_QUIRRELL_MELK.png,DAIN,05_QUIRRELL_DAIN.png,DAIN,05_QUIRRELL_DAIN.png,,8,8
15,1714055419262,25/04/2024 14:30:19,1714059019262,1,25/04/2024 16:30:19,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,9,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_HOAT.png,1906.1000000059576,1900.0999999999985,1906.1000000059576,1906.1000000059576,1900.0999999999985,1906.1000000059576,1,1906.1000000059576,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,,HOAT,15_BATBOGEYHEX_HOAT.png,MELK,15_BATBOGEYHEX_MELK.png,MELK,15_BATBOGEYHEX_MELK.png,,9,9
16,1714055421605,25/04/2024 14:30:21,1714059021605,1,25/04/2024 16:30:21,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,10,Testing01,Testing,hvzr65,1,response,10_TROLL_DAIN.png,2349.5999999999985,2333.199999999997,2349.5999999999985,2349.5999999999985,2333.199999999997,2349.5999999999985,1,2349.5999999999985,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_DAIN.png,DAIN,,,,,,MELK,10_TROLL_MELK.png,DAIN,10_TROLL_DAIN.png,MELK,10_TROLL_MELK.png,,10,10
17,1714055423292,25/04/2024 14:30:23,1714059023292,1,25/04/2024 16:30:23,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,11,Testing01,Testing,hvzr65,1,response,09_WEDDING_HOAT.png,1703.4000000000015,1700,1703.4000000000015,1703.4000000000015,1700,1703.4000000000015,1,1703.4000000000015,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_HOAT.png,HOAT,,,,,,DAIN,09_WEDDING_DAIN.png,HOAT,09_WEDDING_HOAT.png,DAIN,09_WEDDING_DAIN.png,,11,11
18,1714055425435,25/04/2024 14:30:25,1714059025435,1,25/04/2024 16:30:25,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,12,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_DAIN.png,2145.7000000119224,2133.2999999999956,2145.7000000119224,2145.7000000119224,2133.2999999999956,2145.7000000119224,1,2145.7000000119224,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,DAIN,16_PARSELTONGUE_DAIN.png,HOAT,16_PARSELTONGUE_HOAT.png,HOAT,16_PARSELTONGUE_HOAT.png,,12,12
19,1714055431316,25/04/2024 14:30:31,1714059031316,1,25/04/2024 16:30:31,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,13,Testing01,Testing,hvzr65,1,response,03_NAGINI_HOAT.png,5893.900000011927,5883.200000000012,5893.900000011927,5893.900000011927,5883.200000000012,5893.900000011927,1,5893.900000011927,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_HOAT.png,HOAT,,,,,,DAIN,03_NAGINI_DAIN.png,HOAT,03_NAGINI_HOAT.png,DAIN,03_NAGINI_DAIN.png,,13,13
20,1714055433770,25/04/2024 14:30:33,1714059033770,1,25/04/2024 16:30:33,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,14,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_HOAT.png,2465.1000000178756,2450,2465.1000000178756,2465.1000000178756,2450,2465.1000000178756,1,2465.1000000178756,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_HOAT.png,HOAT,,,,,,HOAT,06_OPENSECRET_HOAT.png,MELK,06_OPENSECRET_MELK.png,MELK,06_OPENSECRET_MELK.png,,14,14
21,1714055437187,25/04/2024 14:30:37,1714059037187,1,25/04/2024 16:30:37,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,15,Testing01,Testing,hvzr65,1,response,11_WAND_MELK.png,3430.200000011915,3416.5,3430.200000011915,3430.200000011915,3416.5,3430.200000011915,1,3430.200000011915,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_MELK.png,MELK,,,,,,HOAT,11_WAND_HOAT.png,MELK,11_WAND_MELK.png,HOAT,11_WAND_HOAT.png,,15,15
22,1714055440965,25/04/2024 14:30:40,1714059040965,1,25/04/2024 16:30:40,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,16,Testing01,Testing,hvzr65,1,response,07_RIDDLE_DAIN.png,3792.4999999940337,3783.2999999999884,3792.4999999940337,3792.4999999940337,3783.2999999999884,3792.4999999940337,1,3792.4999999940337,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_DAIN.png,DAIN,,,,,,MELK,07_RIDDLE_MELK.png,DAIN,07_RIDDLE_DAIN.png,MELK,07_RIDDLE_MELK.png,,16,16
23,1714055444553,25/04/2024 14:30:44,1714059044553,1,25/04/2024 16:30:44,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,17,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_MELK.png,3597.1999999940454,3583.2000000000116,3597.1999999940454,3597.1999999940454,3583.2000000000116,3597.1999999940454,1,3597.1999999940454,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_MELK.png,MELK,,,,,,MELK,17_PETRIFIED_MELK.png,DAIN,17_PETRIFIED_DAIN.png,DAIN,17_PETRIFIED_DAIN.png,,17,17
24,1714055446028,25/04/2024 14:30:46,1714059046028,1,25/04/2024 16:30:46,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,18,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_DAIN.png,1488.6000000178756,1483.5,1488.6000000178756,1488.6000000178756,1483.5,1488.6000000178756,1,1488.6000000178756,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_DAIN.png,DAIN,,,,,,DAIN,13_GRYFFINDOR_DAIN.png,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,13_GRYFFINDOR_HOAT.png,,18,18
25,1714055448371,25/04/2024 14:30:48,1714059048371,1,25/04/2024 16:30:48,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,Score,Screen 1,4n5b6s,1,continue,,2349.6000000178756,2333.199999999997,2349.6000000178756,2349.6000000178756,2333.199999999997,2349.6000000178756,1,2349.6000000178756,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,18,18
26,1714055448372,25/04/2024 14:30:48,1714059048372,1,25/04/2024 16:30:48,139619,19,task-qaml,,37263458,BLIND,10987874,,complete,,662a66f9a44b0e60d6db5579,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1536x864,1536x730,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1714056724765,25/04/2024 14:52:04,1714060324765,1,25/04/2024 16:52:04,139619,19,task-qaml,,37264044,BLIND,10988079,,complete,,662a6c97c9382ad61ce643d8,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1714056733873,25/04/2024 14:52:13,1714060333873,1,25/04/2024 16:52:13,139619,19,task-qaml,,37264044,BLIND,10988079,,complete,,662a6c97c9382ad61ce643d8,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,9116.388000286102,9107.888,9116.388000286102,9116.388000286102,9107.888,9116.388000286102,0,9116.388000286102,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1714056733873,25/04/2024 14:52:13,1714060333873,1,25/04/2024 16:52:13,139619,19,task-qaml,,37264044,BLIND,10988079,,complete,,662a6c97c9382ad61ce643d8,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,7925.487999999999,9107.888,9117.488000190735,7925.487999999999,9107.888,9117.488000190735,1,7925.487999999999,1192.0000001907356,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1714056740125,25/04/2024 14:52:20,1714060340125,1,25/04/2024 16:52:20,139619,19,task-qaml,,37264044,BLIND,10988079,,complete,,662a6c97c9382ad61ce643d8,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,6260.700000000001,6244,6260.700000000001,6260.700000000001,6244,6260.700000000001,0,6260.700000000001,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1714056740127,25/04/2024 14:52:20,1714060340127,1,25/04/2024 16:52:20,139619,19,task-qaml,,37264044,BLIND,10988079,,complete,,662a6c97c9382ad61ce643d8,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,5311.699999999999,6244,6260.700000000001,5311.699999999999,6244,6260.700000000001,1,5311.699999999999,949.0000000000018,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1714056746935,25/04/2024 14:52:26,1714060346935,1,25/04/2024 16:52:26,139619,19,task-qaml,,37264044,BLIND,10988079,,complete,,662a6c97c9382ad61ce643d8,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,6826.999999999996,6810.399999999998,6826.999999999996,6826.999999999996,6810.399999999998,6826.999999999996,1,6826.999999999996,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
